GA,NFA_index,donor_index,predicted_score,NFA_smiles,donor_SMILES
7,929,995,336.4264414,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)c1c(F)c(F)c(c2nc(CC)c(nc12)CC)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1c(C)cc(s1)c1c(C)cc(s1)c1sc(c2c1cc(C)c(C)c2)C=Cc1sc(c2c1cc(C)c(C)c2)C=Cc1c(C)cc(s1)c1c(C)cc(s1)
7,660,616,335.7991371,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1cc2c(c3sc(CC)c(Cl)c3Cl)c3c(c(c4sc(CC)c(c4Cl)Cl)c2s1)cc(s3)c1c2c(cccc2)c(s1)c1c2c(cccc2)c(s1)c1c2c(cccc2)c(s1)c1c2c(cccc2)c(s1)c1cc2c(c3sc(CC)c(Cl)c3Cl)c3c(c(c4sc(CC)c(c4Cl)Cl)c2s1)cc(s3)
7,973,987,335.7760913,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1CC[C@@H](O)C2)c1sc(c2c1CC[C@@H](O)C2)c1sc(c2c1CC[C@@H](O)C2)c1sc(c2c1CC[C@@H](O)C2)c1sc(c2c1cc(C)c(C)c2)C=Cc1sc(c2c1cc(C)c(C)c2)C=C
7,973,843,335.5763589,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1cc(C)c(OC)c2)C=Cc1sc(c2c1cc(C)c(OC)c2)C=CN1c2cscc2N(C1)N1c2cscc2N(C1)N1c2cscc2N(C1)N1c2cscc2N(C1)
7,929,992,334.7993474,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)c1c(F)c(F)c(c2nc(CC)c(nc12)CC)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cccc2F)c1sc(c2c1cccc2F)c1sc(c2c1cccc2F)c1sc(c2c1cccc2F)
7,973,886,334.7743588,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2-c3c(OC(CC)(CC)c2c1)cc(s3)c1sc2-c3c(OC(CC)(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)
7,660,789,334.0595242,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1oc(c(c1OC)C#N)c1oc(c(c1OC)C#N)c1sc(c2c1cc(C)c(OC)c2)c1sc(c2c1cc(C)c(OC)c2)c1oc(c(c1OC)C#N)c1oc(c(c1OC)C#N)
7,660,886,333.5802433,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2-c3c(OC(CC)(CC)c2c1)cc(s3)c1sc2-c3c(OC(CC)(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)
7,660,202,333.4753921,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1cc2c(c3ccc(SCC)c(F)c3)c3c(c(c4ccc(SCC)c(c4)F)c2s1)cc(s3)c1sc(c2c1cc(C)c(C)c2)C=Cc1sc(c2c1cc(C)c(C)c2)C=Cc1sc(c2c1cc(C)c(C)c2)C=Cc1cc2c(c3ccc(SCC)c(F)c3)c3c(c(c4ccc(SCC)c(c4)F)c2s1)cc(s3)c1cc2c(c3ccc(SCC)c(F)c3)c3c(c(c4ccc(SCC)c(c4)F)c2s1)cc(s3)
7,523,992,332.8714163,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cccc2F)c1sc(c2c1cccc2F)c1sc(c2c1cccc2F)c1sc(c2c1cccc2F)
7,660,996,332.6080883,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2sc(C(=O)OCC)c(c12)F)c1sc(c2sc(C(=O)OCC)c(c12)F)c1sc(c2sc(C(=O)OCC)c(c12)F)c1sc(c2c1nc(OCC)c(CN)n2)C=Cc1sc(c2sc(C(=O)OCC)c(c12)F)c1sc(c2sc(C(=O)OCC)c(c12)F)
7,973,940,332.5663412,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)C=CC=Cc1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c(s1)c2scnc2c1c(s1)c2scnc2c1c1sc(c2c1cc(C)c(OC)c2)c(s1)c2scnc2c1c(s1)c2scnc2c1c(s1)c2scnc2c1
7,660,716,331.956988,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc(c2c1c(C=C)ccc2)c1sc(c2c1c(C=C)ccc2)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)
