gen,filename,PCE,acceptor
93,399_99_110011,20.223043,39_28_86_50_39,
93,260_99_110011,19.950218,39_28_86_29_39,
93,1050_99_011110,19.829046,39_126_39,
93,920_99_110100,19.626438,39_28_86_15_39,
93,1050_99_010110,19.613034,39_126_39,
93,687_99_110100,19.422689,39_28_86_28_39,
93,1050_99_010100,19.203005,39_28_86_28_39,
93,920_99_010100,18.956179,39_28_86_28_39,
93,1050_443_111001,18.263422,39_28_86_28_39,
93,100_235_001111,18.117882,39_3_86_28_39,
93,576_99_000100,17.995207,39_28_86_15_39,
93,260_369_100111,17.217851,39_28_86_28_39,
93,920_521_110011,16.968608,39_28_86_28_39,
94,100_99_111101,21.110910,39_126_39,
94,100_99_100111,20.976921,39_126_39,
94,100_99_101100,20.801882,39_126_39,
94,260_99_111101,20.777369,39_126_39,
94,1050_99_111001,20.648055,39_28_86_28_39,
94,1050_99_100111,20.623266,39_28_86_28_39,
94,920_99_110011,20.502439,39_15_86_28_39,
94,579_99_100111,20.470919,39_28_86_50_39,
94,260_99_100111,20.425153,39_28_86_28_39,
94,1050_99_111100,20.392313,39_28_86_28_39,
94,579_99_110011,20.385912,39_126_39,
94,399_99_111001,20.382363,39_28_86_50_39,
94,260_99_001111,20.381428,39_28_86_28_39,
94,687_99_111001,20.378393,39_28_86_28_39,
94,1024_99_100111,20.365818,39_28_86_28_39,
94,1050_99_110011,20.364921,39_28_86_28_39,
94,576_99_100111,20.329677,39_28_86_50_39,
94,1024_99_110011,20.328709,39_28_86_28_39,
94,920_99_100111,20.255715,39_15_86_28_39,
94,260_99_111001,20.251064,39_28_86_28_39,
94,687_99_100111,20.128083,39_28_86_15_39,
94,121_99_100111,20.063561,39_28_86_15_39,
94,876_99_111001,19.618321,39_28_86_50_39,
94,687_99_101100,19.566255,39_28_86_28_39,
94,687_99_110100,19.422689,39_28_86_28_39,
94,260_99_010110,19.256141,39_29_86_28_39,
94,920_99_000011,19.067308,39_28_86_28_39,
94,576_99_100100,18.693809,39_126_39,
94,920_1036_111101,17.815388,39_126_39,
94,1050_669_100111,17.004713,39_28_86_28_39,
94,579_382_110011,16.528403,39_3_86_28_39,
94,1050_620_100111,16.386384,39_28_86_28_39,
95,100_99_111101,21.110910,39_126_39,
95,100_99_100111,20.976921,39_126_39,
95,100_99_110011,20.912724,39_126_39,
95,100_99_101100,20.801882,39_126_39,
95,260_99_111101,20.777369,39_126_39,
95,100_99_100011,20.700149,39_126_39,
95,1050_99_111001,20.648055,39_28_86_28_39,
95,1050_99_100111,20.623266,39_28_86_28_39,
95,920_99_110011,20.502439,39_15_86_28_39,
95,579_99_100111,20.470919,39_28_86_50_39,
95,260_99_100111,20.425153,39_28_86_28_39,
95,1050_99_111100,20.392313,39_28_86_28_39,
95,579_99_110011,20.385912,39_126_39,
95,399_99_111001,20.382363,39_28_86_50_39,
95,260_99_001111,20.381428,39_28_86_28_39,
95,687_99_111001,20.378393,39_28_86_28_39,
95,1024_99_100111,20.365818,39_28_86_28_39,
95,1050_99_110011,20.364921,39_28_86_28_39,
95,1050_99_101011,20.254401,39_28_86_29_39,
95,399_99_000111,19.873492,39_28_86_15_39,
95,399_99_101100,19.377287,39_126_39,
95,260_99_101100,19.371797,39_15_86_28_39,
95,399_99_000011,19.344419,39_28_86_28_39,
95,1050_99_010100,19.203005,39_28_86_28_39,
95,260_99_010001,18.883633,39_28_86_28_39,
95,260_309_110011,17.775854,39_28_86_28_39,
95,100_1193_001111,17.565181,39_126_39,
95,260_99_000010,17.526097,39_28_86_28_39,
95,260_1151_111101,17.131673,39_28_86_28_39,
95,1050_527_111001,17.047685,39_28_86_28_39,
95,1024_836_100111,16.627897,39_3_86_28_39,
95,1024_295_110011,15.503895,39_28_86_15_39,
96,100_99_111101,21.110910,39_126_39,
96,100_99_101111,21.053407,39_126_39,
96,100_99_100111,20.976921,39_126_39,
96,100_99_110011,20.912724,39_126_39,
96,100_99_011011,20.826836,39_126_39,
96,100_99_101100,20.801882,39_126_39,
96,260_99_111101,20.777369,39_126_39,
96,100_99_100011,20.700149,39_126_39,
96,1050_99_111001,20.648055,39_28_86_28_39,
96,1050_99_100111,20.623266,39_28_86_28_39,
96,920_99_110011,20.502439,39_15_86_28_39,
96,579_99_100111,20.470919,39_28_86_50_39,
96,260_99_100111,20.425153,39_28_86_28_39,
96,1050_99_111100,20.392313,39_28_86_28_39,
96,579_99_110011,20.385912,39_126_39,
96,399_99_111001,20.382363,39_28_86_50_39,
96,260_99_001111,20.381428,39_28_86_28_39,
96,687_99_111001,20.378393,39_28_86_28_39,
96,687_99_100111,20.128083,39_28_86_15_39,
96,260_99_110011,19.950218,39_28_86_29_39,
96,260_99_101110,19.922876,39_28_86_50_39,
96,260_99_001110,19.581492,39_28_86_28_39,
96,399_99_001110,19.526769,39_126_39,
96,399_99_101100,19.377287,39_126_39,
96,260_99_101100,19.371797,39_15_86_28_39,
96,100_508_100111,19.164305,39_126_39,
96,260_99_000101,18.946104,39_28_86_28_39,
96,920_99_001100,18.726689,39_28_86_28_39,
96,260_14_111101,18.231099,39_28_86_28_39,
96,100_981_001111,17.661509,39_126_39,
96,399_929_101100,17.307272,39_28_86_28_39,
96,579_920_100111,17.090711,39_28_86_28_39,
97,100_99_111101,21.110910,39_126_39,
97,100_99_101111,21.053407,39_126_39,
97,100_99_100111,20.976921,39_126_39,
97,100_99_110011,20.912724,39_126_39,
97,100_99_011011,20.826836,39_126_39,
97,100_99_101100,20.801882,39_126_39,
97,260_99_111101,20.777369,39_126_39,
97,100_99_100011,20.700149,39_126_39,
97,100_99_010110,20.694759,39_126_39,
97,1050_99_111001,20.648055,39_28_86_28_39,
97,1050_99_100111,20.623266,39_28_86_28_39,
97,920_99_110011,20.502439,39_15_86_28_39,
97,579_99_100111,20.470919,39_28_86_50_39,
97,260_99_100111,20.425153,39_28_86_28_39,
97,1050_99_111100,20.392313,39_28_86_28_39,
97,579_99_110011,20.385912,39_126_39,
97,399_99_111001,20.382363,39_28_86_50_39,
97,1050_99_110011,20.364921,39_28_86_28_39,
97,1050_99_100011,20.061965,39_28_86_28_39,
97,934_99_100111,20.054656,39_28_86_29_39,
97,881_99_111001,19.846670,39_28_86_15_39,
97,1050_99_101100,19.689388,39_28_86_28_39,
97,726_99_100111,19.614901,39_28_86_28_39,
97,1050_99_011100,19.524446,39_15_86_28_39,
97,1050_99_100001,19.302240,39_28_86_28_39,
97,100_257_101100,18.197476,39_126_39,
97,579_787_100111,17.627970,39_28_86_28_39,
97,399_415_100111,17.177384,39_28_86_28_39,
97,100_361_111101,17.019133,39_28_86_28_39,
97,579_924_100111,16.965503,39_126_39,
97,260_1037_100111,16.785164,39_28_86_28_39,
97,260_707_011011,15.771030,39_28_86_28_39,
98,100_99_111101,21.110910,39_126_39,
98,100_99_101111,21.053407,39_126_39,
98,100_99_100111,20.976921,39_126_39,
98,100_99_110011,20.912724,39_126_39,
98,100_99_011011,20.826836,39_126_39,
98,100_99_101100,20.801882,39_126_39,
98,260_99_111101,20.777369,39_126_39,
98,100_99_100011,20.700149,39_126_39,
98,100_99_010110,20.694759,39_126_39,
98,100_99_011100,20.666864,39_126_39,
98,1050_99_111001,20.648055,39_28_86_28_39,
98,1050_99_100111,20.623266,39_28_86_28_39,
98,100_99_111000,20.566655,39_126_39,
98,920_99_110011,20.502439,39_15_86_28_39,
98,579_99_100111,20.470919,39_28_86_50_39,
98,260_99_100111,20.425153,39_28_86_28_39,
98,1050_99_111100,20.392313,39_28_86_28_39,
98,579_99_110011,20.385912,39_126_39,
98,260_99_110011,19.950218,39_28_86_29_39,
98,828_99_110011,19.709088,39_126_39,
98,1050_99_010110,19.613034,39_126_39,
98,579_99_100011,19.437320,39_28_86_29_39,
98,260_99_101100,19.371797,39_15_86_28_39,
98,1050_99_100001,19.302240,39_28_86_28_39,
98,595_99_100011,19.259816,39_126_39,
98,100_1173_010110,19.049811,39_126_39,
98,100_989_110011,18.750955,39_126_39,
98,100_257_010110,18.346570,39_15_86_28_39,
98,920_99_100000,17.942760,39_28_86_28_39,
98,100_1045_100111,17.704445,39_126_39,
98,1050_811_100111,17.140215,39_28_86_28_39,
98,1050_276_111001,16.583610,39_28_86_28_39,
99,100_99_111101,21.110910,39_126_39,
99,100_99_101111,21.053407,39_126_39,
99,100_99_100111,20.976921,39_126_39,
99,100_99_110011,20.912724,39_126_39,
99,100_99_011011,20.826836,39_126_39,
99,100_99_101100,20.801882,39_126_39,
99,260_99_111101,20.777369,39_126_39,
99,100_99_100011,20.700149,39_126_39,
99,100_99_010110,20.694759,39_126_39,
99,100_99_011100,20.666864,39_126_39,
99,1050_99_111001,20.648055,39_28_86_28_39,
99,1050_99_100111,20.623266,39_28_86_28_39,
99,100_99_111000,20.566655,39_126_39,
99,920_99_110011,20.502439,39_15_86_28_39,
99,579_99_100111,20.470919,39_28_86_50_39,
99,260_99_100111,20.425153,39_28_86_28_39,
99,920_99_100111,20.255715,39_15_86_28_39,
99,920_99_010111,20.211654,39_28_86_50_39,
99,254_99_100111,20.204808,39_126_39,
99,260_99_010011,19.583435,39_28_86_28_39,
99,100_61_111000,19.544651,39_126_39,
99,579_99_111000,19.502696,39_29_86_28_39,
99,579_99_100011,19.437320,39_28_86_29_39,
99,260_99_010100,18.735252,39_28_86_28_39,
99,100_1051_100011,18.238613,39_126_39,
99,100_78_110011,17.920634,39_126_39,
99,260_99_010000,17.891916,39_28_86_28_39,
99,920_1156_101100,17.715371,39_28_86_28_39,
99,260_618_100111,17.386289,39_28_86_28_39,
99,100_1104_100111,17.354936,39_28_86_15_39,
99,920_861_100011,17.301422,39_28_86_28_39,
99,1050_904_010110,16.635520,39_28_86_28_39,
100,100_99_111101,21.110910,39_126_39,
100,100_99_101111,21.053407,39_126_39,
100,100_99_100111,20.976921,39_126_39,
100,100_99_110011,20.912724,39_126_39,
100,100_99_011011,20.826836,39_126_39,
100,100_99_101100,20.801882,39_126_39,
100,260_99_111101,20.777369,39_126_39,
100,100_99_100011,20.700149,39_126_39,
100,100_99_010010,20.698578,39_126_39,
100,100_99_010110,20.694759,39_126_39,
100,100_99_011100,20.666864,39_126_39,
100,1050_99_111001,20.648055,39_28_86_28_39,
100,1050_99_100111,20.623266,39_28_86_28_39,
100,100_99_111000,20.566655,39_126_39,
100,920_99_110011,20.502439,39_15_86_28_39,
100,579_99_100111,20.470919,39_28_86_50_39,
100,260_99_100111,20.425153,39_28_86_28_39,
100,1050_99_110011,20.364921,39_28_86_28_39,
100,100_99_000010,20.359645,39_126_39,
100,920_99_111001,20.328721,39_29_86_28_39,
100,100_99_000000,20.023907,39_126_39,
100,1050_99_101010,19.637976,39_15_86_28_39,
100,579_99_111000,19.502696,39_29_86_28_39,
100,1050_99_000101,19.101488,39_28_86_28_39,
100,920_99_000101,18.967374,39_28_86_28_39,
100,920_99_101000,18.960852,39_28_86_28_39,
100,100_204_011100,18.856630,39_126_39,
100,100_388_111101,18.107013,39_126_39,
100,1050_99_000100,18.094914,39_28_86_28_39,
100,100_642_100111,18.064094,39_126_39,
100,100_440_100111,17.807411,39_28_86_28_39,
100,100_612_101111,17.501757,39_28_86_28_39,
101,100_99_111101,21.110910,39_126_39,
101,100_99_101111,21.053407,39_126_39,
101,260_99_101111,21.016735,39_126_39,
101,100_99_100111,20.976921,39_126_39,
101,100_99_110011,20.912724,39_126_39,
101,100_99_011011,20.826836,39_126_39,
101,100_99_101100,20.801882,39_126_39,
101,260_99_111101,20.777369,39_126_39,
101,100_99_100101,20.717980,39_126_39,
101,100_99_001110,20.717036,39_126_39,
101,100_99_100011,20.700149,39_126_39,
101,100_99_010010,20.698578,39_126_39,
101,100_99_010110,20.694759,39_126_39,
101,100_99_011100,20.666864,39_126_39,
101,1050_99_111001,20.648055,39_28_86_28_39,
101,1050_99_100111,20.623266,39_28_86_28_39,
101,100_99_111000,20.566655,39_126_39,
101,920_99_110011,20.502439,39_15_86_28_39,
101,579_99_100111,20.470919,39_28_86_50_39,
101,260_99_100111,20.425153,39_28_86_28_39,
101,920_99_111001,20.328721,39_29_86_28_39,
101,100_99_000000,20.023907,39_126_39,
101,1050_99_111000,19.708337,39_28_86_28_39,
101,1050_99_101100,19.689388,39_28_86_28_39,
101,1050_99_010110,19.613034,39_126_39,
101,920_99_010010,19.369716,39_28_86_28_39,
101,1050_99_100100,19.196351,39_28_86_28_39,
101,100_284_010110,18.684328,39_126_39,
101,100_312_100011,18.520639,39_28_86_28_39,
101,1050_443_100111,18.456870,39_28_86_28_39,
101,100_600_111101,17.931986,39_126_39,
101,100_898_101111,17.301555,39_28_86_28_39,
102,100_99_111101,21.110910,39_126_39,
102,100_99_101111,21.053407,39_126_39,
102,260_99_101111,21.016735,39_126_39,
102,100_99_100111,20.976921,39_126_39,
102,100_99_110011,20.912724,39_126_39,
102,100_99_011011,20.826836,39_126_39,
102,100_99_101100,20.801882,39_126_39,
102,260_99_111101,20.777369,39_126_39,
102,100_99_100101,20.717980,39_126_39,
102,100_99_001110,20.717036,39_126_39,
102,100_99_100011,20.700149,39_126_39,
102,100_99_010010,20.698578,39_126_39,
102,100_99_010110,20.694759,39_126_39,
102,100_99_010001,20.688622,39_126_39,
102,100_99_011100,20.666864,39_126_39,
102,1050_99_111001,20.648055,39_28_86_28_39,
102,1050_99_100111,20.623266,39_28_86_28_39,
102,100_99_101000,20.560764,39_126_39,
102,100_99_000001,20.373243,39_126_39,
102,1088_99_110011,20.019065,39_126_39,
102,260_99_100101,19.617822,39_28_86_28_39,
102,1050_99_011010,19.591327,39_28_86_29_39,
102,1050_99_010010,19.311531,39_28_86_28_39,
102,100_40_011100,19.006808,39_28_86_50_39,
102,100_497_010110,18.724155,39_126_39,
102,1050_316_111101,18.093003,39_28_86_15_39,
102,100_219_110011,17.975616,39_126_39,
102,100_1085_101111,17.830216,39_126_39,
102,100_305_110011,17.809955,39_126_39,
102,1050_962_100101,17.472421,39_28_86_28_39,
102,260_205_111101,17.376344,39_126_39,
102,260_1070_111001,16.548057,39_28_86_28_39,
103,100_99_111101,21.110910,39_126_39,
103,100_99_101111,21.053407,39_126_39,
103,260_99_101111,21.016735,39_126_39,
103,100_99_100111,20.976921,39_126_39,
103,100_99_110011,20.912724,39_126_39,
103,100_99_011011,20.826836,39_126_39,
103,100_99_101100,20.801882,39_126_39,
103,260_99_111101,20.777369,39_126_39,
103,100_99_100101,20.717980,39_126_39,
103,100_99_001110,20.717036,39_126_39,
103,100_99_100011,20.700149,39_126_39,
103,100_99_010010,20.698578,39_126_39,
103,100_99_010110,20.694759,39_126_39,
103,100_99_010001,20.688622,39_126_39,
103,100_99_011100,20.666864,39_126_39,
103,1050_99_111001,20.648055,39_28_86_28_39,
103,100_99_000001,20.373243,39_126_39,
103,100_99_000011,20.359824,39_126_39,
103,1050_99_100101,19.755956,39_28_86_28_39,
103,260_99_100011,19.655372,39_28_86_28_39,
103,260_99_100101,19.617822,39_28_86_28_39,
103,260_99_001110,19.581492,39_28_86_28_39,
103,260_99_011100,19.369932,39_28_86_15_39,
103,100_1190_010010,19.273089,39_126_39,
103,260_99_010110,19.256141,39_29_86_28_39,
103,730_99_100011,19.079111,39_28_86_28_39,
103,809_99_010110,18.305298,39_126_39,
103,100_204_101100,18.230451,39_28_86_15_39,
103,100_701_100011,17.928637,39_126_39,
103,100_185_101111,17.752223,39_28_86_28_39,
103,100_707_100111,17.303736,39_126_39,
103,260_685_011100,16.755094,39_28_86_28_39,
104,100_99_111101,21.110910,39_126_39,
104,100_99_101111,21.053407,39_126_39,
104,260_99_101111,21.016735,39_126_39,
104,100_99_100111,20.976921,39_126_39,
104,383_99_101111,20.945095,39_28_86_28_39,
104,100_99_110011,20.912724,39_126_39,
104,100_99_011011,20.826836,39_126_39,
104,100_99_101100,20.801882,39_126_39,
104,260_99_111101,20.777369,39_126_39,
104,100_99_100101,20.717980,39_126_39,
104,100_99_001110,20.717036,39_126_39,
104,100_99_100011,20.700149,39_126_39,
104,100_99_010010,20.698578,39_126_39,
104,100_99_010110,20.694759,39_126_39,
104,100_99_010001,20.688622,39_126_39,
104,100_99_011100,20.666864,39_126_39,
104,1050_99_111001,20.648055,39_28_86_28_39,
104,100_99_101000,20.560764,39_126_39,
104,100_99_100100,20.496752,39_126_39,
104,100_99_010100,20.383243,39_15_86_28_39,
104,100_99_000010,20.359645,39_126_39,
104,260_99_101101,20.029055,39_15_86_28_39,
104,260_99_001110,19.581492,39_28_86_28_39,
104,100_624_010010,19.411045,39_50_86_28_39,
104,100_329_010110,19.079732,39_126_39,
104,1050_1156_111001,18.792989,39_28_86_28_39,
104,100_192_100011,18.342830,39_126_39,
104,100_1041_101111,18.100501,39_15_86_28_39,
104,100_343_101100,17.872645,39_28_86_28_39,
104,1050_419_111001,17.267769,39_28_86_15_39,
104,260_397_111101,16.719762,39_28_86_28_39,
104,100_295_111101,16.378854,39_28_86_15_39,
105,100_99_111101,21.110910,39_126_39,
105,100_99_101111,21.053407,39_126_39,
105,260_99_101111,21.016735,39_126_39,
105,100_99_100111,20.976921,39_126_39,
105,383_99_101111,20.945095,39_28_86_28_39,
105,100_99_110011,20.912724,39_126_39,
105,100_99_011011,20.826836,39_126_39,
105,100_99_101100,20.801882,39_126_39,
105,260_99_111101,20.777369,39_126_39,
105,100_99_100101,20.717980,39_126_39,
105,100_99_001110,20.717036,39_126_39,
105,100_99_100011,20.700149,39_126_39,
105,100_99_010010,20.698578,39_126_39,
105,100_99_010110,20.694759,39_126_39,
105,100_99_010001,20.688622,39_126_39,
105,100_99_011100,20.666864,39_126_39,
105,100_99_001001,20.637049,39_126_39,
105,100_99_001011,20.634798,39_126_39,
105,100_99_111000,20.566655,39_126_39,
105,100_99_001010,20.545659,39_126_39,
105,100_99_010100,20.383243,39_15_86_28_39,
105,100_99_000010,20.359645,39_126_39,
105,100_99_010000,20.220397,39_126_39,
105,146_99_100111,20.008203,39_28_86_15_39,
105,994_99_010110,19.269579,39_15_86_28_39,
105,260_99_101000,18.798201,39_28_86_28_39,
105,100_498_010110,18.653606,39_29_86_28_39,
105,100_1120_010110,18.610631,39_126_39,
105,383_99_101100,18.573825,39_28_86_28_39,
105,215_99_010010,18.562185,39_28_86_28_39,
105,100_949_101100,18.436416,39_126_39,
105,100_378_010110,18.240331,39_126_39,
106,100_99_111101,21.110910,39_126_39,
106,100_99_101111,21.053407,39_126_39,
106,260_99_101111,21.016735,39_126_39,
106,100_99_100111,20.976921,39_126_39,
106,383_99_101111,20.945095,39_28_86_28_39,
106,100_99_110011,20.912724,39_126_39,
106,100_99_111010,20.907488,39_126_39,
106,100_99_011011,20.826836,39_126_39,
106,100_99_101100,20.801882,39_126_39,
106,260_99_111101,20.777369,39_126_39,
106,100_99_101010,20.766998,39_126_39,
106,100_99_100101,20.717980,39_126_39,
106,100_99_001110,20.717036,39_126_39,
106,100_99_100011,20.700149,39_126_39,
106,100_99_010010,20.698578,39_126_39,
106,100_99_010110,20.694759,39_126_39,
106,100_99_010001,20.688622,39_126_39,
106,100_99_011100,20.666864,39_126_39,
106,100_99_000101,20.425290,39_126_39,
106,260_55_111101,20.044318,39_126_39,
106,260_99_011011,20.028651,39_28_86_50_39,
106,260_99_110011,19.950218,39_28_86_29_39,
106,260_99_110100,19.403274,39_28_86_28_39,
106,100_215_010001,19.180515,39_126_39,
106,100_687_101100,18.963286,39_28_86_28_39,
106,260_99_010001,18.883633,39_28_86_28_39,
106,100_105_101100,18.854039,39_126_39,
106,383_99_010010,17.991672,39_28_86_28_39,
106,100_368_111101,17.930551,39_28_86_28_39,
106,100_775_111101,17.845841,39_126_39,
106,383_99_011000,17.182160,39_28_86_28_39,
106,100_225_101111,16.329184,39_126_39,
107,100_99_111101,21.110910,39_126_39,
107,100_99_101111,21.053407,39_126_39,
107,260_99_101111,21.016735,39_126_39,
107,100_99_100111,20.976921,39_126_39,
107,383_99_101111,20.945095,39_28_86_28_39,
107,100_99_110011,20.912724,39_126_39,
107,100_99_111010,20.907488,39_126_39,
107,100_99_011011,20.826836,39_126_39,
107,100_99_101100,20.801882,39_126_39,
107,100_99_000111,20.793625,39_126_39,
107,260_99_111101,20.777369,39_126_39,
107,100_99_110010,20.775005,39_126_39,
107,100_99_101010,20.766998,39_126_39,
107,100_99_100101,20.717980,39_126_39,
107,100_99_001110,20.717036,39_126_39,
107,100_99_100011,20.700149,39_126_39,
107,100_99_010010,20.698578,39_126_39,
107,100_99_010110,20.694759,39_126_39,
107,100_99_011100,20.666864,39_126_39,
107,100_100_101111,20.024692,39_126_39,
107,100_99_000000,20.023907,39_126_39,
107,260_99_110011,19.950218,39_28_86_29_39,
107,100_1161_010010,19.634491,39_126_39,
107,260_99_100101,19.617822,39_28_86_28_39,
107,260_99_101010,19.458058,39_15_86_28_39,
107,260_99_010110,19.256141,39_29_86_28_39,
107,383_99_101010,18.719869,39_28_86_28_39,
107,100_180_011011,18.204398,39_126_39,
107,100_567_111101,18.197864,39_126_39,
107,100_733_101010,18.034658,39_126_39,
107,100_956_111101,17.313432,39_28_86_28_39,
107,100_414_101111,16.124073,39_142_86_28_39,
108,100_99_111101,21.110910,39_126_39,
108,100_99_101111,21.053407,39_126_39,
108,260_99_101111,21.016735,39_126_39,
108,100_99_100111,20.976921,39_126_39,
108,383_99_101111,20.945095,39_28_86_28_39,
108,100_99_110011,20.912724,39_126_39,
108,100_99_111010,20.907488,39_126_39,
108,100_99_011011,20.826836,39_126_39,
108,100_99_101100,20.801882,39_126_39,
108,100_99_000111,20.793625,39_126_39,
108,260_99_111101,20.777369,39_126_39,
108,100_99_110010,20.775005,39_126_39,
108,100_99_101010,20.766998,39_126_39,
108,100_99_100101,20.717980,39_126_39,
108,100_99_001110,20.717036,39_126_39,
108,100_99_100011,20.700149,39_126_39,
108,1057_99_101111,20.279041,39_28_86_28_39,
108,100_99_000000,20.023907,39_126_39,
108,1184_99_100111,19.977341,39_126_39,
108,452_99_101100,19.226687,39_15_86_28_39,
108,100_1034_110010,19.140290,39_126_39,
108,100_81_101010,18.823646,39_126_39,
108,100_602_100011,18.677642,39_126_39,
108,100_238_001110,18.397718,39_126_39,
108,100_893_110010,18.377645,39_126_39,
108,100_106_101010,18.332644,39_3_86_28_39,
108,100_784_100101,17.970889,39_3_86_28_39,
108,100_409_111101,17.775368,39_3_86_28_39,
108,100_896_100011,17.699727,39_126_39,
108,100_313_100011,17.545076,39_126_39,
108,100_485_111101,17.119120,39_126_39,
108,260_915_111101,16.720905,39_28_86_28_39,
109,100_99_111101,21.110910,39_126_39,
109,100_99_101111,21.053407,39_126_39,
109,260_99_101111,21.016735,39_126_39,
109,100_99_100111,20.976921,39_126_39,
109,383_99_101111,20.945095,39_28_86_28_39,
109,100_99_110011,20.912724,39_126_39,
109,100_99_111010,20.907488,39_126_39,
109,100_99_011011,20.826836,39_126_39,
109,100_99_101100,20.801882,39_126_39,
109,100_99_000111,20.793625,39_126_39,
109,260_99_111101,20.777369,39_126_39,
109,100_99_110010,20.775005,39_126_39,
109,100_99_101010,20.766998,39_126_39,
109,100_99_100101,20.717980,39_126_39,
109,100_99_001110,20.717036,39_126_39,
109,100_99_100011,20.700149,39_126_39,
109,100_99_100010,20.527645,39_126_39,
109,100_99_100000,20.433812,39_15_86_28_39,
109,260_99_100111,20.425153,39_28_86_28_39,
109,100_99_000010,20.359645,39_126_39,
109,100_99_010000,20.220397,39_126_39,
109,260_99_100101,19.617822,39_28_86_28_39,
109,260_99_001110,19.581492,39_28_86_28_39,
109,260_99_110001,19.529306,39_28_86_28_39,
109,260_99_000101,18.946104,39_28_86_28_39,
109,100_611_000111,18.715476,39_28_86_28_39,
109,100_179_001110,18.355229,39_28_86_28_39,
109,383_99_001001,17.794435,39_28_86_28_39,
109,260_99_000001,17.651083,39_28_86_28_39,
109,260_895_101111,17.042425,39_28_86_28_39,
109,260_934_101111,16.925882,39_28_86_28_39,
109,260_437_111101,16.251681,39_126_39,
110,100_99_111101,21.110910,39_126_39,
110,100_99_101111,21.053407,39_126_39,
110,260_99_101111,21.016735,39_126_39,
110,100_99_100111,20.976921,39_126_39,
110,383_99_101111,20.945095,39_28_86_28_39,
110,100_99_110011,20.912724,39_126_39,
110,100_99_111010,20.907488,39_126_39,
110,100_99_011011,20.826836,39_126_39,
110,100_99_101100,20.801882,39_126_39,
110,100_99_000111,20.793625,39_126_39,
110,260_99_111101,20.777369,39_126_39,
110,100_99_110010,20.775005,39_126_39,
110,100_99_101010,20.766998,39_126_39,
110,100_99_100101,20.717980,39_126_39,
110,100_99_001110,20.717036,39_126_39,
110,100_99_100011,20.700149,39_126_39,
110,100_99_011000,20.546320,39_126_39,
110,260_99_100111,20.425153,39_28_86_28_39,
110,260_99_110011,19.950218,39_28_86_29_39,
110,260_99_001101,19.564041,39_28_86_28_39,
110,260_99_011100,19.369932,39_28_86_15_39,
110,100_161_101100,19.056519,39_126_39,
110,100_392_101100,19.025226,39_126_39,
110,447_99_000111,18.860542,39_28_86_29_39,
110,100_600_110010,18.827496,39_126_39,
110,100_642_101111,18.122423,39_29_86_28_39,
110,100_1202_101100,18.039021,39_28_86_28_39,
110,100_665_001110,17.960144,39_126_39,
110,100_1071_100111,17.863876,39_28_86_28_39,
110,260_467_101010,17.662097,39_126_39,
110,260_670_111101,17.557438,39_28_86_28_39,
110,383_497_101111,17.298123,39_28_86_28_39,
111,100_99_111101,21.110910,39_126_39,
111,100_99_101111,21.053407,39_126_39,
111,260_99_101111,21.016735,39_126_39,
111,100_99_100111,20.976921,39_126_39,
111,383_99_101111,20.945095,39_28_86_28_39,
111,100_99_110011,20.912724,39_126_39,
111,100_99_111010,20.907488,39_126_39,
111,100_99_011011,20.826836,39_126_39,
111,100_99_101100,20.801882,39_126_39,
111,100_99_000111,20.793625,39_126_39,
111,260_99_111101,20.777369,39_126_39,
111,100_99_110010,20.775005,39_126_39,
111,100_99_101010,20.766998,39_126_39,
111,100_99_100101,20.717980,39_126_39,
111,100_99_001110,20.717036,39_126_39,
111,100_99_100011,20.700149,39_126_39,
111,100_99_010001,20.688622,39_126_39,
111,100_99_011100,20.666864,39_126_39,
111,260_99_111100,19.976171,39_15_86_28_39,
111,1143_99_100011,19.954488,39_15_86_28_39,
111,260_99_111010,19.846606,39_126_39,
111,383_99_011101,19.466447,39_28_86_28_39,
111,260_99_101010,19.458058,39_15_86_28_39,
111,383_99_111010,19.390607,39_28_86_28_39,
111,260_99_110010,19.317291,39_15_86_28_39,
111,517_99_001110,19.179307,39_28_86_15_39,
111,383_99_100111,19.010029,39_28_86_28_39,
111,383_99_101010,18.719869,39_28_86_28_39,
111,100_339_011011,18.197768,39_126_39,
111,100_1012_101010,17.895941,39_126_39,
111,100_1170_100101,17.644702,39_126_39,
111,260_751_101010,16.730811,39_28_86_28_39,
112,100_99_111101,21.110910,39_126_39,
112,100_99_101111,21.053407,39_126_39,
112,260_99_101111,21.016735,39_126_39,
112,100_99_100111,20.976921,39_126_39,
112,383_99_101111,20.945095,39_28_86_28_39,
112,100_99_110011,20.912724,39_126_39,
112,100_99_111010,20.907488,39_126_39,
112,100_99_011011,20.826836,39_126_39,
112,100_99_101100,20.801882,39_126_39,
112,100_99_000111,20.793625,39_126_39,
112,260_99_111101,20.777369,39_126_39,
112,100_99_110010,20.775005,39_126_39,
112,100_99_101010,20.766998,39_126_39,
112,100_99_100101,20.717980,39_126_39,
112,100_99_001110,20.717036,39_126_39,
112,100_99_100011,20.700149,39_126_39,
112,100_99_000100,20.381516,39_126_39,
112,100_99_000001,20.373243,39_126_39,
112,260_99_010111,20.064747,39_28_86_15_39,
112,260_99_001110,19.581492,39_28_86_28_39,
112,133_99_100011,19.282050,39_15_86_28_39,
112,383_99_101100,18.573825,39_28_86_28_39,
